volume,book,english_line,estimated_words,estimated_syllables,text,review_status
iliad,4,286,14,18,"but he fathered a son worse than himself in war, though better in council.”",unreviewed
iliad,4,287,9,15,"Strong Diomedes said nothing, ashamed before the honored king.",unreviewed
iliad,4,288,10,17,"But Sthenelus, glorious son of Capaneus, answered: “Son of Atreus,",unreviewed
iliad,4,289,17,19,do not lie when you know the truth. We boast that we are better than our fathers.,unreviewed
iliad,4,290,14,21,"We took seven-gated Thebes with fewer men, bringing an army beneath its wall,",unreviewed
iliad,4,291,14,18,trusting the gods’ signs and Zeus’s help; our fathers perished through their folly.,unreviewed
iliad,4,292,12,15,Do not place our fathers’ honor on the same scale as ours.”,unreviewed
iliad,4,293,12,17,"Diomedes looked beneath his brows: “Friend, sit silent and obey my word.",unreviewed
iliad,4,294,14,21,"I do not resent Agamemnon, shepherd of the people, for urging the well-greaved",unreviewed
iliad,4,295,13,18,Achaeans to fight. Glory will follow him if the Achaeans sack the Trojans,unreviewed
iliad,4,296,14,17,and take sacred Ilium; great grief will follow him if the Achaeans are destroyed.,unreviewed
iliad,4,298,16,20,He leapt from his chariot in his armor; the bronze rang terribly on the king’s,unreviewed
iliad,4,302,10,13,his orders; the rest moved silently—you would not think,unreviewed
iliad,4,304,7,15,"their officers’ commands, while the variegated armor",unreviewed
iliad,4,305,6,7,flashed about them as they marched.,unreviewed
iliad,4,319,6,6,as through the ranks she moved.,unreviewed
iliad,4,330,4,5,came clamor and pain.,unreviewed
iliad,4,331,8,13,"Antilochus was first to kill a Trojan champion,",unreviewed
iliad,4,340,10,14,"his armor. But his labor was brief. Agenor saw him,",unreviewed
iliad,4,342,10,13,into the ribs exposed beneath it and loosed his limbs.,unreviewed
iliad,4,343,8,14,Thus Elephenor’s spirit went. Trojans and Achaeans,unreviewed
iliad,4,344,7,14,"fought terribly above the body, rushing together",unreviewed
iliad,4,346,6,14,"Telamonian Ajax struck Simoeisius, flourishing son",unreviewed
iliad,4,352,11,13,"was short, and Ajax’s great-hearted spear brought him down.",unreviewed
iliad,4,359,5,7,then left beside the river.,unreviewed
iliad,4,364,8,15,Leucus fell over him. Odysseus grew fiercely angry,unreviewed
iliad,4,365,9,13,"at his companion’s death. Helmeted in bright bronze,",unreviewed
iliad,4,370,9,14,beside the swift horses. At the temple Odysseus struck;,unreviewed
iliad,4,379,10,13,"against the bronze that cuts the flesh. Nor does Achilles,",unreviewed
iliad,4,382,9,15,"The terrible god spoke from the city, while Athena,",unreviewed
iliad,4,384,9,13,"wherever she saw them slacken. There Fate caught Diores,",unreviewed
iliad,4,386,10,14,"his ankle, crushing tendons and bones of his right leg.",unreviewed
iliad,4,387,8,13,"Peirous, son of Imbrasus, leader of the Thracians",unreviewed
iliad,4,396,10,13,taking away his life. He could not strip the armor:,unreviewed
iliad,4,402,5,7,others were killed around them.,unreviewed
iliad,4,405,11,14,"by sharp bronze, if Pallas Athena took him by the hand",unreviewed
iliad,4,407,8,13,many Trojans and Achaeans lay face-down together,unreviewed
iliad,4,408,3,3,in the dust.,unreviewed
iliad,5,9,9,13,"Among the Trojans lived a rich and blameless man,",unreviewed
iliad,5,11,9,13,"Phegeus and Idaios, skilled in every art of war.",unreviewed
iliad,5,19,7,13,"Idaios sprang away, leaving the lovely chariot;",unreviewed
iliad,5,27,10,14,were shaken. Bright-eyed Athena took Ares by the hand:,unreviewed
iliad,5,30,8,14,"and withdraw, avoiding Zeus’s anger. Whichever side",unreviewed
iliad,5,32,11,14,So she led fierce Ares from the battle and seated him,unreviewed
iliad,5,34,9,13,"the Trojans back, and every captain killed a man.",unreviewed
iliad,5,39,8,13,"Idomeneus killed Phaestus, son of Borus’ son Maeon,",unreviewed
iliad,5,41,8,14,"mounted his horses, Idomeneus struck his right shoulder;",unreviewed
iliad,5,42,8,13,"hateful darkness took him, and his attendants stripped",unreviewed
iliad,5,43,2,3,his armor.,unreviewed
iliad,5,47,11,14,"But Artemis, mistress of the bow, did not help him then.",unreviewed
iliad,5,50,8,13,"Meriones killed Phereclus, son of Tecton’s son",unreviewed
iliad,5,51,8,13,"Harmonides, who knew to make all intricate things",unreviewed
iliad,5,52,10,16,"with his hands, and was beloved by Athena. For Alexander",unreviewed
iliad,5,57,10,13,"at the bladder. He fell upon his knees, crying aloud,",unreviewed
iliad,5,58,4,5,and death covered him.,unreviewed
iliad,5,60,9,13,"whom noble Theano raised as tenderly as her own,",unreviewed
iliad,5,61,10,13,for her husband’s sake. Phyleus’ famous son drew near,unreviewed
iliad,5,64,4,6,took away his spirit.,unreviewed
iliad,5,66,8,13,"the godlike son of Dolopion, priest of Scamander,",unreviewed
iliad,5,67,10,15,"honored among the people like a god. As Hypsenor fled,",unreviewed
iliad,5,68,9,16,Eurypylus overtook him and cut his heavy arm away,unreviewed
iliad,5,70,5,6,and purple death seized him.,unreviewed
iliad,5,73,11,15,or Achaeans; he swept across the plain like a winter torrent,unreviewed
iliad,5,74,9,14,that quickly breaks the bridges. Neither bridges nor fences,unreviewed
iliad,5,75,9,14,of flowering orchards restrain it when Zeus’ rain descends,unreviewed
iliad,5,76,12,14,"in force, and many fine works of young men fall before it.",unreviewed
iliad,5,77,9,14,So beneath Diomedes’ hands the Trojan ranks were scattered;,unreviewed
iliad,5,82,9,13,where the corselet swelled. The bitter arrow passed through;,unreviewed
iliad,5,85,11,15,The best of the Achaeans is wounded; surely he will not,unreviewed
iliad,5,86,10,13,"long endure the bitter arrow, if the son of Zeus",unreviewed
iliad,5,94,9,14,blood spurted through the twisted tunic. Then Diomedes prayed:,unreviewed
iliad,5,95,9,13,"“Hear me, daughter of aegis-bearing Zeus, unwearied one.",unreviewed
iliad,5,96,11,15,"If ever you stood kindly beside my father in fierce war,",unreviewed
iliad,5,97,12,14,"be kind to me now, Athena. Grant me to kill the man",unreviewed
iliad,5,100,10,13,"He prayed, and Pallas Athena heard. She made his limbs",unreviewed
iliad,5,104,9,13,"your father’s courage, the fearless force Tydeus carried",unreviewed
iliad,5,105,11,13,behind his shield. I have taken from your eyes the mist,unreviewed
iliad,5,109,8,13,"But if Aphrodite, daughter of Zeus, enters battle,",unreviewed
iliad,5,110,5,5,wound her with sharp bronze.”,unreviewed
iliad,5,111,7,13,So bright-eyed Athena withdrew. Diomedes returned,unreviewed
iliad,5,112,9,13,"to the front ranks, already eager for the Trojans;",unreviewed
iliad,5,114,11,15,"wounds a lion leaping over the sheepfold, yet cannot tame it,",unreviewed
iliad,5,115,10,14,and the wounded beast’s strength rises while the shepherd,unreviewed
iliad,5,116,8,13,"will not defend himself—the sheep huddle together,",unreviewed
iliad,5,123,7,13,"Abas and Polyidus, sons of old Eurydamas,",unreviewed
iliad,5,124,10,13,a dream-reader who did not read their returning dream.,unreviewed
iliad,5,130,10,14,"and bitter mourning; he would not receive his sons alive,",unreviewed
iliad,5,134,10,13,"among cattle and breaks the neck of calf or heifer,",unreviewed
iliad,5,135,9,13,"so Tydeus’ son hurled both unwilling from their horses,",unreviewed
iliad,5,141,9,13,of men who followed him from Aesepus. Aeneas asked,unreviewed
iliad,5,143,7,7,who had done such harm to Troy.,unreviewed
iliad,5,144,9,14,"Pandarus answered that he knew Diomedes by his shield,",unreviewed
iliad,5,145,9,13,"his helmet, and his horses, but suspected a god",unreviewed
iliad,5,156,7,13,they went together against Diomedes. He offered,unreviewed
iliad,5,160,8,13,with my spear.” They mounted the variegated chariot,unreviewed
iliad,5,161,4,7,and drove against Diomedes.,unreviewed
iliad,5,166,11,14,"Let us withdraw upon the horses, lest you lose your life.”",unreviewed
iliad,5,168,9,14,"his strength remained, and Pallas Athena forbade his fear.",unreviewed
iliad,5,172,8,13,They descended from the chariot and rushed together.,unreviewed
iliad,5,173,9,14,Pandarus cast his long-shadowed spear at Diomedes’ shield;,unreviewed
iliad,5,175,9,13,He shouted that Diomedes was wounded through the flank,unreviewed
iliad,5,179,7,13,Athena guided his spear beside Pandarus’ eye;,unreviewed
iliad,5,182,10,15,"his bright armor clattering, while his swift horses ran loose.",unreviewed
iliad,5,191,10,13,"Aphrodite, his mother, saw him and cast her white arms",unreviewed
iliad,5,192,10,13,"around her son, spreading a fold of her shining robe",unreviewed
iliad,5,194,8,13,She carried him away from war. Sthenelus remembered,unreviewed
iliad,5,197,8,13,"He gave them to Deipylus, his trusted companion;",unreviewed
iliad,5,199,8,15,"Diomedes charged Aphrodite, knowing she was a powerless",unreviewed
iliad,5,200,11,16,"goddess—not Athena, nor Enyo, who rule the wars of men.",unreviewed
iliad,5,201,12,13,"When he reached her, he wounded the soft top of her hand",unreviewed
iliad,5,203,10,14,"the Graces had made; immortal ichor flowed, for the gods",unreviewed
iliad,5,204,11,13,eat no grain and drink no dark wine. Aphrodite cried out,unreviewed
iliad,5,205,11,14,"and dropped her son. Phoebus Apollo caught him in his arms,",unreviewed
iliad,5,206,11,15,"covering him with a dark cloud, lest any swift-footed Danaan",unreviewed
iliad,5,209,11,14,"“Yield, daughter of Zeus, who rules the battle and the strife!",unreviewed
iliad,5,210,9,15,Is it not enough that you deceive defenseless women?,unreviewed
iliad,5,211,11,13,"If you come again to war, I think you will shudder",unreviewed
iliad,5,212,12,17,"at the very name of battle, even when you hear it elsewhere.”",unreviewed
iliad,5,215,10,13,"She found swift Ares on the battle’s left, sitting;",unreviewed
iliad,5,216,12,14,"his spear lay in the mist, and his swift horses stood nearby.",unreviewed
iliad,5,217,9,13,"Falling upon her knees, she pleaded with her brother:",unreviewed
iliad,5,219,10,14,"that I may reach Olympus, the seat of the immortals.",unreviewed
iliad,5,220,12,16,"I suffer greatly from the wound a mortal man has given me,",unreviewed
iliad,5,222,8,13,Ares gave her his golden-maned horses. Aphrodite,unreviewed
iliad,5,224,11,13,"Iris sat beside her, took the reins, and lashed the team.",unreviewed
iliad,5,225,10,13,"Swiftly they reached Olympus, the steep seat of the gods.",unreviewed
iliad,5,226,8,13,"Iris halted the horses, unharnessed them, and laid",unreviewed
iliad,5,227,9,15,ambrosial food before them. Aphrodite fell upon her knees,unreviewed
iliad,5,231,8,13,"Aphrodite answered: “The high-hearted son of Tydeus,",unreviewed
iliad,5,232,9,13,"Diomedes, wounded me, because I carried my dear son",unreviewed
iliad,5,234,10,15,This is no longer war only between Trojans and Achaeans—,unreviewed
iliad,5,236,10,14,Dione told her to endure: many who dwell in Olympus,unreviewed
iliad,5,237,9,13,have suffered hard pain at mortal hands. Ares endured,unreviewed
iliad,5,240,8,14,secretly rescued him. Hera endured when Amphitryon’s,unreviewed
iliad,5,242,9,13,"the swift arrow Heracles shot at him in Pylos,",unreviewed
iliad,5,244,8,14,within his shoulder. Paeon poured pain-soothing medicines,unreviewed
iliad,5,246,10,13,Dione rebuked the violent archer who had harmed the gods.,unreviewed
iliad,5,247,7,16,Athena had set Diomedes against Aphrodite; foolishly,unreviewed
iliad,5,248,11,13,he did not know that a man who fights the immortals,unreviewed
iliad,5,249,12,14,"does not return long from war. Let him beware, lest his wife,",unreviewed
iliad,5,250,8,13,"wise Aegialeia, Adrastus’ daughter, should wake from sleep",unreviewed
iliad,5,251,10,13,"and lament for her husband, the best of the Achaeans,",unreviewed
iliad,5,252,8,13,"Diomedes, tamer of horses. She wiped the ichor",unreviewed
iliad,5,254,6,7,and the heavy pains grew still.,unreviewed
iliad,5,255,10,13,"Hera and Athena watched, and teased Zeus with sharp words.",unreviewed
iliad,5,256,11,16,"Athena began: “Father Zeus, will you be angry if I speak?",unreviewed
iliad,5,257,9,15,Cypris has surely urged one Achaean woman to follow,unreviewed
iliad,5,258,10,15,"the Trojans she loves; and, while caressing one of our",unreviewed
iliad,5,259,9,13,"well-robed Achaean women, she scratched her delicate hand",unreviewed
iliad,5,260,11,14,"upon a golden brooch.” The father of gods and men smiled,",unreviewed
iliad,5,261,9,13,"and called golden Aphrodite near: “My child, warlike deeds",unreviewed
iliad,5,262,10,14,are not given to you; pursue instead the lovely works,unreviewed
iliad,5,263,10,15,of marriage. Let swift Ares and Athena attend to these.”,unreviewed
iliad,5,264,8,13,"While they spoke, Diomedes rushed again at Aeneas,",unreviewed
iliad,5,265,9,15,knowing Apollo himself held his hands above the hero.,unreviewed
iliad,5,267,10,14,to kill Aeneas and strip his famous armor. Three times,unreviewed
iliad,5,270,9,14,"Apollo shouted: “Beware, son of Tydeus, and draw back.",unreviewed
iliad,5,271,12,13,Do not think as the gods do; no equal race is run,unreviewed
iliad,5,273,10,18,"Diomedes withdrew a little, avoiding the far-shooter’s anger.",unreviewed
iliad,5,274,11,18,"Apollo set Aeneas apart in sacred Pergamus, where his temple stood;",unreviewed
iliad,5,275,11,17,Leto and Artemis healed and honored him in the great sanctuary.,unreviewed
iliad,5,276,10,15,"Apollo made an image like Aeneas, in form and armor,",unreviewed
iliad,5,277,10,16,"and around that image Trojans and Achaeans beat one another,",unreviewed
iliad,5,278,10,14,striking their rounded ox-hide shields. Then Phoebus called Ares:,unreviewed
iliad,5,279,9,13,"“Ares, destroyer of mortals, wall-breaker, will you not",unreviewed
iliad,5,280,9,13,"go into battle and draw this man, Diomedes, out?",unreviewed
iliad,5,281,10,13,He would fight even father Zeus now. First he wounded,unreviewed
iliad,5,282,12,14,Cypris near the wrist; then against me he rushed like a god.”,unreviewed
iliad,5,283,10,17,"So Apollo sat upon the height of Pergamus, while Ares",unreviewed
iliad,5,284,8,13,"entered the crowd in the likeness of Acamas,",unreviewed
iliad,5,291,11,14,Will you wait until they fight around your well-built gates?,unreviewed
iliad,5,292,9,13,"Aeneas lies there, a good companion whom we honored",unreviewed
iliad,5,294,5,7,His words stirred every heart.,unreviewed
iliad,5,297,10,13,You said you could hold the city without its people,unreviewed
iliad,5,300,10,14,"around a lion, while we fight as allies you summoned.",unreviewed
iliad,5,301,10,14,"I came from far-off Lycia beside the whirling Xanthus,",unreviewed
iliad,5,302,10,15,"leaving a dear wife, a little son, and many possessions;",unreviewed
iliad,5,303,11,13,"yet I urge my Lycians, and myself, to meet a man.",unreviewed
iliad,5,304,10,14,"Here I have nothing for an Achaean to carry away,",unreviewed
iliad,5,305,10,13,"but you stand idle, and do not command your people",unreviewed
iliad,5,306,12,13,to remain and guard the walls. Take care lest you and yours,unreviewed
iliad,5,307,11,15,"become prey, caught like flax in a snare, while the enemy",unreviewed
iliad,5,315,10,13,together and did not flee. As a wind carries chaff,unreviewed
iliad,5,317,11,13,"and the straw heaps grow white beneath it, so the Achaeans",unreviewed
iliad,5,321,10,19,"moving everywhere to aid them and fulfilling Apollo’s command,",unreviewed
iliad,5,324,7,13,Apollo himself brought Aeneas from the sanctuary,unreviewed
iliad,5,326,10,13,"when they saw him alive, unhurt, and full of courage,",unreviewed
iliad,5,327,9,13,but did not ask what had happened: another labor,unreviewed
